step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
11,CASH_OUT,307095.23,C1999967810,11486.0,0.0,C766653476,481781.85,634799.1,0,0
12,PAYMENT,12979.04,C1841435386,0.0,0.0,M1958241401,0.0,0.0,0,0
6,CASH_OUT,18923.09,C1760992419,60227.53,41304.43,C154319946,82399.46,11058.04,0,0
10,CASH_OUT,739271.47,C850837117,941916.0,202644.53,C1567030178,543295.18,1282566.65,0,0
11,PAYMENT,17470.64,C304636551,181272.14,163801.5,M1960634344,0.0,0.0,0,0
9,CASH_OUT,144812.55,C1804492578,78601.0,0.0,C1219538254,11473.0,706215.98,0,0
8,PAYMENT,1033.7,C1522367006,82448.0,81414.3,M1975759697,0.0,0.0,0,0
9,CASH_OUT,179442.12,C1525929886,37179.0,0.0,C2044561498,49661.0,8793.24,0,0
8,TRANSFER,1777216.66,C1770441600,0.0,0.0,C1040847151,6492500.41,7984433.54,0,0
8,PAYMENT,9615.53,C823805614,292082.66,282467.13,M602434856,0.0,0.0,0,0
9,PAYMENT,17399.9,C1163621666,0.0,0.0,M2042887692,0.0,0.0,0,0
12,CASH_OUT,28436.84,C203702207,66915.07,38478.24,C731204926,419221.64,447658.47,0,0
9,PAYMENT,10065.54,C1408964781,0.0,0.0,M1912041168,0.0,0.0,0,0
9,CASH_OUT,80807.81,C906393879,145147.9,64340.09,C1586413785,230391.57,455725.01,0,0
13,CASH_OUT,280711.97,C1801056883,38988.81,0.0,C1296656022,1257615.09,1538327.06,0,0
8,CASH_IN,157073.56,C386432497,8497415.83,8654489.39,C1838584624,12046849.81,11889776.25,0,0
12,PAYMENT,8097.45,C746888339,513945.55,505848.09,M909995019,0.0,0.0,0,0
10,CASH_IN,108432.94,C209209915,6320685.6,6429118.53,C1531167406,1869362.13,2150905.58,0,0
11,PAYMENT,13331.42,C1809131554,0.0,0.0,M1842468291,0.0,0.0,0,0
9,CASH_IN,207576.23,C873921601,14585569.43,14793145.67,C347183903,400656.9,125763.46,0,0
12,PAYMENT,1763.78,C117109951,35565.0,33801.22,M2102308378,0.0,0.0,0,0
8,CASH_OUT,135707.12,C89545377,0.0,0.0,C193864812,425056.37,461760.23,0,0
13,CASH_OUT,1066842.64,C2051493164,5518.0,0.0,C1839005697,5260089.67,6326932.31,0,0
4,PAYMENT,1080.16,C1063124585,29836.0,28755.84,M1461347900,0.0,0.0,0,0
10,TRANSFER,1014402.0,C954993942,7220.0,0.0,C1738950396,10956.0,2551703.26,0,0
9,PAYMENT,25139.78,C1520277850,74736.51,49596.72,M1228039452,0.0,0.0,0,0
9,CASH_OUT,11470.35,C1729038908,40542.0,29071.65,C2107395093,300272.29,0.0,0,0
12,DEBIT,48034.7,C1753599086,178.0,0.0,C1968101532,2008383.59,2056418.29,0,0
8,PAYMENT,3164.03,C1595752400,0.0,0.0,M1460329476,0.0,0.0,0,0
12,CASH_OUT,198209.41,C259851946,0.0,0.0,C1844144580,7141819.75,7340029.16,0,0
8,PAYMENT,8660.1,C2101423958,0.0,0.0,M1200176451,0.0,0.0,0,0
12,CASH_OUT,127834.67,C1474959479,0.0,0.0,C1266475528,3635339.19,3763173.86,0,0
12,CASH_IN,15007.97,C1450531610,1475480.0,1490487.96,C66507909,883844.36,868836.4,0,0
10,TRANSFER,2002707.08,C109285988,9993.0,0.0,C890377362,23194.0,3320830.29,0,0
12,PAYMENT,5003.66,C319308767,0.0,0.0,M733312691,0.0,0.0,0,0
11,CASH_OUT,540940.25,C1834595754,257.0,0.0,C1074717289,0.0,540940.25,0,0
9,CASH_OUT,137334.49,C145386472,0.0,0.0,C1576408634,3174100.36,4155260.26,0,0
9,CASH_IN,95703.33,C676137216,6493115.34,6588818.67,C50917412,118081.72,226915.03,0,0
10,CASH_OUT,84266.5,C278320512,3081.0,0.0,C1569736723,155247.64,239514.14,0,0
12,CASH_OUT,203617.34,C329193316,0.0,0.0,C221674877,2602613.15,2806230.49,0,0
11,CASH_OUT,177648.89,C1489108808,0.0,0.0,C2017088621,1705168.12,1882817.01,0,0
12,CASH_OUT,150222.43,C1037198650,0.0,0.0,C569299773,632878.15,691158.94,0,0
13,CASH_OUT,12277.32,C1652808462,168809.0,156531.68,C1553317986,0.0,12277.32,0,0
13,CASH_OUT,475400.49,C172386853,0.0,0.0,C1326729623,1013077.93,1488478.42,0,0
12,CASH_IN,255184.96,C926162727,2160770.94,2415955.9,C605440398,1637702.94,1647654.61,0,0
11,PAYMENT,1455.7,C1622765710,118736.76,117281.06,M166690647,0.0,0.0,0,0
11,PAYMENT,13826.53,C1012860871,954696.76,940870.23,M328392371,0.0,0.0,0,0
12,PAYMENT,6353.88,C464358265,109709.08,103355.2,M789974940,0.0,0.0,0,0
11,PAYMENT,26303.16,C800605911,76093.29,49790.13,M1119775783,0.0,0.0,0,0
10,PAYMENT,7160.57,C67322949,21232.0,14071.43,M1271378365,0.0,0.0,0,0
13,CASH_IN,396533.51,C1296716971,6006.0,402539.51,C1574911898,46679.0,0.0,0,0
9,PAYMENT,4584.97,C1806589508,0.0,0.0,M764285782,0.0,0.0,0,0
12,CASH_OUT,327818.28,C1695275443,0.0,0.0,C2010895184,444674.74,772493.02,0,0
9,CASH_OUT,286285.7,C1990413613,59276.15,0.0,C2123604590,127236.77,197848.59,0,0
7,TRANSFER,243318.08,C841193958,0.0,0.0,C853932876,330195.97,573514.06,0,0
10,PAYMENT,11376.52,C1967888702,458262.0,446885.48,M1524451148,0.0,0.0,0,0
9,CASH_OUT,106520.36,C536040033,0.0,0.0,C521284795,809537.09,916057.45,0,0
12,CASH_OUT,35510.03,C2056734779,0.0,0.0,C474170199,1016210.67,618837.17,0,0
11,PAYMENT,11476.85,C994317678,568723.28,557246.43,M1751823049,0.0,0.0,0,0
11,PAYMENT,27627.53,C1977273841,382280.71,354653.18,M1697013430,0.0,0.0,0,0
13,CASH_OUT,177733.15,C1920385666,48936.0,0.0,C727236497,0.0,38662.0,0,0
9,CASH_OUT,468559.78,C1404756143,192.0,0.0,C1502287290,0.0,618050.95,0,0
9,TRANSFER,1419507.92,C796524820,0.0,0.0,C842174448,2067949.92,10566719.14,0,0
9,CASH_OUT,97020.74,C521257579,5023.0,0.0,C228493439,0.0,0.0,0,0
9,CASH_OUT,365728.77,C461585181,0.0,0.0,C68113386,16371062.53,18908293.83,0,0
9,CASH_OUT,399792.1,C1123902901,0.0,0.0,C1890258988,1049358.0,1449150.1,0,0
9,CASH_IN,8972.39,C942934932,14677602.64,14686575.04,C1448233398,12584.0,3611.61,0,0
11,PAYMENT,16845.55,C1721398526,549987.68,533142.13,M1176719645,0.0,0.0,0,0
10,CASH_OUT,7122.84,C1494688979,0.0,0.0,C799437545,270299.97,277422.82,0,0
11,PAYMENT,7160.51,C57129923,174.0,0.0,M2033747114,0.0,0.0,0,0
11,CASH_OUT,96534.34,C997980549,0.0,0.0,C1101481055,2020190.1,1829816.11,0,0
7,CASH_OUT,16181.01,C1717737290,0.0,0.0,C619120762,50555.0,54646.5,0,0
10,CASH_IN,32024.12,C798533403,5897526.78,5929550.91,C1292966728,1832993.75,2079198.09,0,0
10,TRANSFER,397229.8,C658840914,182836.01,0.0,C818570949,8631773.91,10990379.8,0,0
9,CASH_OUT,118080.99,C534136136,0.0,0.0,C1649284980,228131.99,595503.98,0,0
11,CASH_IN,313542.46,C1088505346,2065152.34,2378694.8,C963801415,970109.23,864595.72,0,0
11,PAYMENT,21026.51,C1306468361,177412.2,156385.69,M287278849,0.0,0.0,0,0
11,PAYMENT,5132.27,C1511506400,123868.57,118736.3,M1474685909,0.0,0.0,0,0
13,CASH_OUT,427636.6,C1756504347,32395.0,0.0,C769961898,0.0,427636.6,0,0
9,PAYMENT,14036.48,C1506119352,93111.0,79074.52,M1763019582,0.0,0.0,0,0
13,PAYMENT,3834.8,C759626429,0.0,0.0,M1688443080,0.0,0.0,0,0
12,TRANSFER,497728.84,C862724644,523771.37,26042.53,C1836239268,1542646.65,2241166.0,0,0
9,PAYMENT,25622.36,C687713039,657640.02,632017.66,M576174881,0.0,0.0,0,0
12,PAYMENT,7284.4,C1362660960,0.0,0.0,M756022780,0.0,0.0,0,0
12,CASH_IN,264822.0,C716443385,637138.71,901960.71,C54802999,5066871.47,4802049.46,0,0
9,PAYMENT,41.81,C1988327883,127254.0,127212.19,M1675017961,0.0,0.0,0,0
9,CASH_IN,46703.16,C1162974226,441741.0,488444.15,C1661355634,862521.72,892502.72,0,0
8,CASH_OUT,178595.52,C1150125193,0.0,0.0,C248609774,12782988.43,13033871.02,0,0
10,CASH_IN,307282.87,C532590311,10185264.42,10492547.29,C580441921,2402893.24,2579686.97,0,0
12,PAYMENT,7075.42,C509335620,99517.0,92441.58,M150978657,0.0,0.0,0,0
2,PAYMENT,11760.28,C553846997,74741.0,62980.72,M581383895,0.0,0.0,0,0
13,CASH_OUT,72489.91,C1157779202,0.0,0.0,C2071512077,91296.12,163786.03,0,0
12,PAYMENT,25758.63,C163213568,1180.0,0.0,M1904776089,0.0,0.0,0,0
10,CASH_IN,2817.79,C1656572288,9952459.71,9955277.5,C1833972525,141136.45,138318.66,0,0
11,CASH_OUT,136220.52,C349036929,49145.0,0.0,C440225172,0.0,2497.99,0,0
13,CASH_OUT,268787.21,C405563321,0.0,0.0,C172395852,1801651.89,2306174.92,0,0
8,TRANSFER,540720.02,C1305043057,0.0,0.0,C657255537,1067753.76,2036309.01,0,0
13,TRANSFER,894487.59,C679253207,18652.0,0.0,C723361279,0.0,894487.59,0,0
11,CASH_IN,193523.3,C444045618,4165300.36,4358823.65,C897693538,480893.13,64828.59,0,0
11,CASH_OUT,104138.49,C1731546042,15423.0,0.0,C1515223484,633722.17,446688.9,0,0
13,CASH_OUT,34318.57,C1081285741,0.0,0.0,C1205844899,5687399.89,5585628.8,0,0
11,CASH_OUT,18856.8,C1093616053,41963.0,23106.2,C1891291970,3809404.74,3892712.58,0,0
9,PAYMENT,2290.77,C975570593,0.0,0.0,M1795971716,0.0,0.0,0,0
13,CASH_IN,270393.58,C1696058968,0.0,270393.58,C1711645378,0.0,0.0,0,0
9,CASH_IN,175519.16,C1668955493,1728476.86,1903996.02,C1899385275,1869916.09,3248628.58,0,0
10,CASH_IN,101753.73,C930184576,5078938.97,5180692.7,C1054868486,145373.41,2077305.35,0,0
12,CASH_OUT,351207.06,C2131651622,0.0,0.0,C1435027658,517093.89,1245051.71,0,0
12,PAYMENT,15606.29,C1002071324,0.0,0.0,M482144847,0.0,0.0,0,0
8,CASH_OUT,69566.4,C1379364201,50599.0,0.0,C531593626,1501.0,1081751.08,0,0
11,PAYMENT,8506.2,C2039942218,0.0,0.0,M140556127,0.0,0.0,0,0
9,CASH_OUT,220151.46,C275058355,275759.45,55607.99,C880566340,426729.35,347611.27,0,0
10,PAYMENT,4175.73,C2121371922,14421.0,10245.27,M1068051104,0.0,0.0,0,0
10,CASH_OUT,273935.81,C731228305,82222.0,0.0,C1737918957,6739382.12,6885317.17,0,0
10,CASH_IN,159282.4,C1340568870,33804623.06,33963905.46,C188513397,400424.45,152550.35,0,0
13,TRANSFER,712987.82,C2070374201,0.0,0.0,C1132709076,4677403.93,5390391.76,0,0
11,CASH_IN,327932.76,C1469410221,320168.36,648101.12,C54741136,2085514.71,1326020.32,0,0
8,PAYMENT,16002.86,C1437983667,0.0,0.0,M1950650833,0.0,0.0,0,0
13,CASH_OUT,131816.56,C1884409118,0.0,0.0,C977990184,7878445.27,8173983.68,0,0
11,CASH_IN,445564.91,C1178434517,101.0,445665.91,C547915788,360874.06,208868.89,0,0
9,PAYMENT,996.28,C98104757,74452.0,73455.72,M1757945728,0.0,0.0,0,0
13,PAYMENT,48390.27,C496456736,20251.0,0.0,M1624745885,0.0,0.0,0,0
10,CASH_OUT,24285.1,C73392537,279424.93,255139.83,C1787235849,65707.01,89992.11,0,0
10,CASH_OUT,135044.53,C1192660263,10072.0,0.0,C1063299937,1661316.57,2670992.34,0,0
3,PAYMENT,1719.19,C1582928128,98964.31,97245.12,M994267665,0.0,0.0,0,0
10,PAYMENT,4517.57,C1588831157,0.0,0.0,M112835444,0.0,0.0,0,0
12,CASH_IN,312219.26,C852821775,771166.01,1083385.27,C793850902,699533.92,132367.86,0,0
8,TRANSFER,96398.19,C1326996317,1225.0,0.0,C1174545131,104262.0,85996.15,0,0
12,CASH_OUT,195295.54,C407200148,0.0,0.0,C310772625,3072843.69,3437953.54,0,0
11,CASH_OUT,236689.73,C796244225,0.0,0.0,C589024258,954259.36,1190949.09,0,0
9,CASH_OUT,19076.69,C1246879675,0.0,0.0,C716156478,180684.76,290758.31,0,0
11,TRANSFER,237564.4,C1291828481,0.0,0.0,C1489484545,480548.97,718113.37,0,0
13,CASH_OUT,168039.93,C2116498927,15190.0,0.0,C701456299,206819.8,374859.73,0,0
9,TRANSFER,687734.01,C2079579934,50544.0,0.0,C2068216232,556924.91,1244658.92,0,0
10,PAYMENT,12022.13,C411058869,0.0,0.0,M181543043,0.0,0.0,0,0
9,PAYMENT,10699.25,C1491627000,0.0,0.0,M1560760734,0.0,0.0,0,0
11,PAYMENT,6876.88,C389945073,292172.3,285295.42,M1032711835,0.0,0.0,0,0
11,CASH_IN,140440.02,C22090425,597.0,141037.02,C1429884046,10649.0,375681.91,0,0
9,CASH_OUT,396770.68,C1480068260,3212.0,0.0,C1959301671,0.0,361440.78,0,0
10,PAYMENT,3686.72,C1542706323,0.0,0.0,M2022533115,0.0,0.0,0,0
11,PAYMENT,18650.94,C1927526739,0.0,0.0,M1484993286,0.0,0.0,0,0
13,CASH_IN,305662.04,C1948857270,39988.0,345650.04,C2126432545,157423.35,0.0,0,0
9,CASH_OUT,63898.28,C1895868384,31492.0,0.0,C371271246,42785.52,106683.8,0,0
11,CASH_IN,131881.03,C325305837,314.0,132195.03,C1062714827,0.0,0.0,0,0
8,TRANSFER,90632.63,C1966415445,0.0,0.0,C1877059833,914326.36,0.0,0,0
11,CASH_IN,304734.39,C1392042894,53932.28,358666.67,C729186423,377976.87,73242.48,0,0
6,PAYMENT,2022.78,C581486647,0.0,0.0,M1599695386,0.0,0.0,0,0
8,CASH_OUT,69358.69,C1494979864,0.0,0.0,C177457290,82855.0,159060.37,0,0
10,PAYMENT,5354.04,C188009838,3762749.8,3757395.76,M704647129,0.0,0.0,0,0
7,CASH_OUT,228907.74,C438855621,0.0,0.0,C9916873,274942.44,790472.9,0,0
12,CASH_OUT,1319.88,C1002981338,0.0,0.0,C1312101896,272374.78,273694.66,0,0
12,PAYMENT,38178.14,C824911933,322928.93,284750.79,M1904995669,0.0,0.0,0,0
11,PAYMENT,13486.98,C1496799511,114647.0,101160.02,M1465646110,0.0,0.0,0,0
12,CASH_OUT,188637.37,C1928432116,0.0,0.0,C1468185201,218409.31,407046.69,0,0
9,PAYMENT,17865.68,C961214812,0.0,0.0,M2130168328,0.0,0.0,0,0
10,CASH_OUT,16042.63,C1646061859,0.0,0.0,C1349897882,981925.84,804287.62,0,0
12,PAYMENT,29852.39,C230776785,476.0,0.0,M1458076800,0.0,0.0,0,0
9,TRANSFER,49304.42,C207994910,0.0,0.0,C46229814,100050.0,4442529.94,0,0
11,PAYMENT,4020.0,C335993399,0.0,0.0,M1102252433,0.0,0.0,0,0
8,CASH_IN,54958.96,C1989245518,4020990.04,4075949.0,C82301410,117617.0,54397.66,0,0
9,PAYMENT,15482.71,C582304678,11363.0,0.0,M2006376312,0.0,0.0,0,0
6,PAYMENT,16970.45,C1674661311,11115.34,0.0,M1733433977,0.0,0.0,0,0
9,TRANSFER,1651232.77,C1894158453,21884.0,0.0,C1300145220,336088.63,1519661.21,0,0
10,CASH_IN,220985.74,C684632682,3564421.6,3785407.35,C1288146980,272189.56,51203.82,0,0
10,CASH_IN,85819.73,C1063936628,19988831.09,20074650.82,C1157464567,900261.81,905882.24,0,0
8,CASH_IN,222357.13,C1843991589,730352.88,952710.01,C2013342140,363158.84,140801.71,0,0
11,CASH_IN,270307.0,C842168341,176.0,270483.0,C204602282,50367.0,0.0,0,0
8,PAYMENT,9737.21,C74240842,12499.0,2761.79,M442490030,0.0,0.0,0,0
12,CASH_OUT,144401.67,C607090534,0.0,0.0,C1993588706,298229.98,563076.67,0,0
10,CASH_IN,141181.15,C1043370842,1172224.4,1313405.55,C613801234,315786.99,174605.84,0,0
12,CASH_OUT,423223.56,C57949404,10797.0,0.0,C263593301,1471714.19,1872933.74,0,0
12,CASH_IN,364531.57,C1084489966,306894.69,671426.26,C1166464431,45700.81,0.0,0,0
11,CASH_IN,304376.62,C93960510,24662.0,329038.62,C77230652,10534.0,421798.47,0,0
12,CASH_OUT,42995.12,C328056577,0.0,0.0,C671140271,886476.32,404511.84,0,0
9,CASH_IN,121894.9,C297244006,4235005.56,4356900.46,C35534346,1061910.02,1102542.89,0,0
9,PAYMENT,715.12,C638387970,50393.0,49677.88,M64541439,0.0,0.0,0,0
8,TRANSFER,22241.9,C675291903,0.0,0.0,C797657283,281284.94,303526.84,0,0
10,CASH_IN,26830.43,C1302978456,64128.0,90958.43,C392226440,10060.81,0.0,0,0
8,CASH_OUT,46085.41,C589204054,30549.0,0.0,C720179024,13193.0,59278.41,0,0
1,PAYMENT,3679.37,C832828638,64106.18,60426.81,M1753746465,0.0,0.0,0,0
9,CASH_OUT,56512.71,C1933169720,15862.0,0.0,C738590621,1994319.4,2050832.11,0,0
9,CASH_IN,528244.14,C512006030,10710139.57,11238383.71,C1620301064,613756.56,515840.95,0,0
11,CASH_OUT,70731.12,C437148703,43909.77,0.0,C1973934667,1217713.62,1288444.74,0,0
8,PAYMENT,36360.02,C1468055249,36762.53,402.52,M372144131,0.0,0.0,0,0
10,PAYMENT,16808.46,C737397756,18560.0,1751.54,M461720012,0.0,0.0,0,0
10,CASH_OUT,379243.41,C2113478423,110505.0,0.0,C1109421585,635100.04,1471995.78,0,0
10,PAYMENT,10515.87,C1067172680,252323.0,241807.13,M1601394217,0.0,0.0,0,0
9,CASH_IN,422977.29,C1634086161,1361693.45,1784670.74,C541307861,588894.37,165917.08,0,0
12,TRANSFER,801314.26,C930278524,0.0,0.0,C793116596,1367589.26,1899907.7,0,0
12,TRANSFER,178208.22,C406365826,0.0,0.0,C234430897,2238251.24,2416459.45,0,0
11,TRANSFER,123166.25,C160881851,0.0,0.0,C766671686,4874910.55,4590456.48,0,0
10,CASH_IN,189018.77,C1214903636,21368.0,210386.77,C568332027,234762.54,45743.76,0,0
9,TRANSFER,493691.24,C633580979,6041.0,0.0,C1897707634,0.0,493691.24,0,0
11,CASH_IN,293324.09,C542749387,249272.0,542596.09,C1656382810,0.0,0.0,0,0
9,CASH_OUT,70273.76,C264992979,0.0,0.0,C1600473963,81685.0,151958.76,0,0
12,CASH_OUT,52913.46,C964333192,0.0,0.0,C2078719816,634264.7,573314.86,0,0
10,CASH_IN,347445.34,C1326905474,9090888.11,9438333.45,C142211154,2326525.15,2348893.81,0,0
11,CASH_IN,195993.94,C1040935990,3206307.12,3402301.06,C263593301,298102.47,28926.26,0,0
8,PAYMENT,8676.9,C1868413183,0.0,0.0,M2043051330,0.0,0.0,0,0
9,CASH_OUT,182110.37,C927177359,305968.0,123857.63,C817918991,21398.0,259239.0,0,0
12,CASH_OUT,96234.11,C811414008,0.0,0.0,C183560612,3750567.32,3954007.63,0,0
7,CASH_IN,180389.34,C634942227,5648502.91,5828892.25,C417277601,208151.0,27761.66,0,0
9,PAYMENT,5734.72,C590343926,26014.0,20279.28,M105533808,0.0,0.0,0,0
7,PAYMENT,16182.91,C1289936934,0.0,0.0,M486097674,0.0,0.0,0,0
12,TRANSFER,202036.69,C1107519361,28094.75,0.0,C2112826959,3201018.19,3403054.88,0,0
11,CASH_OUT,293898.95,C1900792740,31496.0,0.0,C1158145483,880797.25,1174696.2,0,0
9,CASH_OUT,165202.47,C1649155240,35449.0,0.0,C1673688244,13194.0,151829.98,0,0
8,TRANSFER,703067.01,C290033299,63474.0,0.0,C579802590,0.0,703067.01,0,0
12,CASH_IN,222874.28,C1368354188,2833766.4,3056640.68,C668849042,2579205.69,2356331.41,0,0
12,CASH_OUT,413168.49,C2076424986,0.0,0.0,C1332133484,3111014.91,4526059.7,0,0
11,TRANSFER,409729.93,C547106401,1784.0,0.0,C1165246849,1079483.12,1489213.05,0,0
12,CASH_OUT,126726.83,C1735095821,0.0,0.0,C1480326885,370266.61,326561.6,0,0
12,PAYMENT,1452.76,C1105600400,0.0,0.0,M1065242304,0.0,0.0,0,0
8,CASH_OUT,139354.24,C1664074144,20527.0,0.0,C1877976610,141685.4,659716.34,0,0
11,PAYMENT,11942.04,C582169666,0.0,0.0,M929095268,0.0,0.0,0,0
11,PAYMENT,1954.67,C44101253,0.0,0.0,M1058888824,0.0,0.0,0,0
11,CASH_OUT,109833.32,C1558883838,0.0,0.0,C231037736,879885.99,970753.47,0,0
9,PAYMENT,330.66,C165675304,43961.0,43630.34,M1809272423,0.0,0.0,0,0
9,CASH_OUT,82356.16,C1072291870,11191.0,0.0,C673619045,289635.14,176969.79,0,0
13,CASH_OUT,373025.77,C1834685969,0.0,0.0,C1808278132,394106.78,767132.55,0,0
10,CASH_OUT,114276.02,C784415995,20384.0,0.0,C1886635568,373861.28,488137.3,0,0
11,CASH_OUT,226324.08,C580133681,0.0,0.0,C177457290,462730.19,0.0,0,0
9,CASH_OUT,118390.51,C2091976505,1223.0,0.0,C1298619617,2431.0,0.0,0,0
12,CASH_OUT,164300.85,C853727550,0.0,0.0,C1067936865,185517.3,622773.16,0,0
10,CASH_OUT,157365.04,C974509061,0.0,0.0,C409821235,1703266.91,1860631.94,0,0
10,CASH_OUT,472439.27,C681539809,863701.75,391262.48,C476433594,891351.69,1297224.0,0,0
8,CASH_IN,81886.67,C1102196009,2744862.6,2826749.27,C365212068,3015544.04,3805747.48,0,0
10,PAYMENT,24095.61,C2125690254,36507.68,12412.07,M1682188733,0.0,0.0,0,0
10,CASH_OUT,62085.2,C1519030868,0.0,0.0,C1372520401,3172506.08,3871960.07,0,0
10,TRANSFER,183375.84,C43134522,10583.0,0.0,C1811457204,22475.95,263470.94,0,0
10,CASH_OUT,89188.64,C1838086431,6059701.12,5970512.48,C1281074539,112093.83,206740.9,0,0
8,PAYMENT,1238.1,C1589343083,13472.0,12233.9,M1301044410,0.0,0.0,0,0
6,PAYMENT,20667.76,C1433070882,30880.0,10212.24,M1470726905,0.0,0.0,0,0
11,PAYMENT,20707.34,C585719284,0.0,0.0,M524291820,0.0,0.0,0,0
13,PAYMENT,36053.23,C2014855618,39562.0,3508.77,M919094922,0.0,0.0,0,0
9,TRANSFER,80310.94,C1666450023,8756.1,0.0,C1977710341,415787.5,154195.31,0,0
12,CASH_OUT,32410.84,C475236471,0.0,0.0,C1230467896,137296.41,169707.25,0,0
11,PAYMENT,18976.85,C1590903272,83311.94,64335.08,M1933351927,0.0,0.0,0,0
12,CASH_OUT,255124.56,C1537513526,0.0,0.0,C740951199,316206.0,571330.56,0,0
9,CASH_IN,276321.96,C1202180279,20641.0,296962.96,C1341616763,70697.0,386038.64,0,0
11,CASH_IN,258763.28,C1482190591,40398.0,299161.28,C943512909,0.0,0.0,0,0
10,PAYMENT,490.75,C1537381740,17621.0,17130.25,M1675736670,0.0,0.0,0,0
13,PAYMENT,2837.08,C199090080,0.0,0.0,M5241611,0.0,0.0,0,0
10,CASH_OUT,367807.22,C1062865036,0.0,0.0,C872991067,553607.27,968280.75,0,0
11,PAYMENT,4099.78,C1809589477,7115.0,3015.22,M569840888,0.0,0.0,0,0
12,PAYMENT,19881.39,C800151928,444102.24,424220.85,M1796269497,0.0,0.0,0,0
13,PAYMENT,1587.25,C420897263,24340.0,22752.75,M287996272,0.0,0.0,0,0
12,CASH_OUT,165331.42,C1998218067,0.0,0.0,C814886797,3755519.68,3920851.11,0,0
11,PAYMENT,2984.86,C926098383,41021.4,38036.54,M671497762,0.0,0.0,0,0
8,CASH_OUT,71673.93,C1461300993,3820.0,0.0,C69214838,44405.66,147784.85,0,0
9,PAYMENT,5611.68,C1342654127,61267.09,55655.42,M1520017216,0.0,0.0,0,0
11,CASH_OUT,82290.06,C674813200,0.0,0.0,C556281798,6958865.18,6410838.08,0,0
7,PAYMENT,10656.13,C1955762829,33012.0,22355.87,M1758757195,0.0,0.0,0,0
10,PAYMENT,20233.1,C345704003,0.0,0.0,M549597057,0.0,0.0,0,0
9,CASH_IN,270575.8,C1690425378,0.0,270575.8,C1330106945,17303.52,48660.79,0,0
8,PAYMENT,9383.0,C592362484,23502.0,14119.0,M1362161031,0.0,0.0,0,0
9,PAYMENT,7451.65,C1317124249,164.0,0.0,M1742548858,0.0,0.0,0,0
10,PAYMENT,43689.08,C2003157902,0.0,0.0,M1478763829,0.0,0.0,0,0
12,CASH_IN,423259.58,C1796965527,35268.0,458527.58,C802663593,0.0,308953.47,0,0
13,CASH_OUT,231383.78,C1789695998,0.0,0.0,C2048201303,6416312.78,6647696.57,0,0
11,TRANSFER,369837.52,C439763696,30080.0,0.0,C1281497588,24654.0,158769.59,0,0
11,TRANSFER,928352.07,C1254494759,0.0,0.0,C591183428,1105748.42,2034100.49,0,0
11,CASH_IN,59006.08,C35621921,18276912.26,18335918.34,C1745104627,123854.0,0.0,0,0
12,PAYMENT,55.39,C369252311,16325.0,16269.61,M1655486637,0.0,0.0,0,0
11,PAYMENT,6598.72,C1654077645,1548522.93,1541924.2,M2015311785,0.0,0.0,0,0
8,PAYMENT,29.72,C837862629,23975.65,23945.92,M629291216,0.0,0.0,0,0
6,PAYMENT,10933.93,C1311135309,47266.2,36332.28,M1109622904,0.0,0.0,0,0
11,CASH_OUT,147765.94,C1755018943,0.0,0.0,C1847921201,1476133.13,1623899.07,0,0
9,PAYMENT,9550.09,C1047339359,161528.41,151978.32,M1991261872,0.0,0.0,0,0
8,PAYMENT,7722.37,C1147733434,2469.0,0.0,M1430687480,0.0,0.0,0,0
12,PAYMENT,16435.26,C158228439,675499.26,659064.0,M632704057,0.0,0.0,0,0
11,CASH_IN,194261.97,C35851786,55766.0,250027.97,C404096126,1319696.4,1256391.01,0,0
12,CASH_OUT,250207.81,C940325970,0.0,0.0,C1934058920,450324.29,1684151.5,0,0
12,PAYMENT,7948.14,C93155295,4013.0,0.0,M927476012,0.0,0.0,0,0
8,CASH_OUT,64039.74,C327650384,39522.0,0.0,C1531333864,1690677.9,1754717.64,0,0
9,CASH_OUT,267729.87,C1616483716,0.0,0.0,C172395852,490937.62,785876.38,0,0
12,PAYMENT,22771.36,C1777283198,26740.25,3968.89,M1465375775,0.0,0.0,0,0
11,PAYMENT,10720.08,C1895524731,0.0,0.0,M921596399,0.0,0.0,0,0
10,TRANSFER,61376.84,C1459038031,1285.0,0.0,C209217337,1564.0,348097.37,0,0
8,CASH_OUT,35263.84,C78262408,142679.85,107416.01,C506903242,0.0,35263.84,0,0
10,CASH_OUT,195240.16,C985032795,0.0,0.0,C1463361810,1479889.29,1986054.82,0,0
12,TRANSFER,1001641.64,C1949989598,0.0,0.0,C1446934752,3374548.92,5075837.34,0,0
12,CASH_IN,196231.29,C261613345,306.0,196537.29,C1322776897,613525.87,417294.58,0,0
10,CASH_IN,52715.33,C1905584533,1666127.99,1718843.32,C2042633527,22601450.49,22662421.42,0,0
11,CASH_OUT,104678.66,C371417522,105.0,0.0,C433582290,39817.56,144496.22,0,0
9,CASH_IN,119825.12,C747586866,7548.0,127373.12,C893528380,0.0,0.0,0,0
1,PAYMENT,2881.51,C854653864,90250.0,87368.49,M1415439780,0.0,0.0,0,0
8,CASH_OUT,23542.12,C1124940793,65427.0,41884.88,C1332701679,10461.0,0.0,0,0
13,PAYMENT,6287.34,C679441473,211157.35,204870.01,M2009070091,0.0,0.0,0,0
